id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_living15,sqft_lot15
5009600070,260000.0,4,2.5,1960,5238,2.0,NO,Average,7 Average,1960,1800,5894
200350070,559900.0,3,2.75,2930,5569,1.0,NO,Average,9 Better,1860,2580,11045
2877103726,791500.0,4,2.0,1510,3500,1.5,NO,Very Good,7 Average,1510,1820,3750
405100295,265000.0,3,1.75,1420,8250,1.0,NO,Average,7 Average,1420,1740,8000
4268200055,245000.0,3,1.75,1740,11547,1.0,NO,Average,7 Average,1740,880,78408
3126069068,485000.0,4,1.75,2560,43995,2.0,NO,Good,7 Average,2560,2560,14764
1115300070,684000.0,4,3.5,3040,8414,2.0,NO,Average,9 Better,2420,3470,8066
6414100671,425000.0,3,1.75,2500,6840,1.0,NO,Average,8 Good,1300,1580,8691
7004200060,309600.0,4,1.75,1275,20000,1.0,NO,Good,6 Low Average,1275,1660,20000
7852110140,552250.0,4,2.5,2580,5823,2.0,NO,Average,8 Good,2580,2380,5823
3969300030,165000.0,4,1.0,1000,7134,1.0,NO,Average,6 Low Average,1000,1020,7138
3969300030,239900.0,4,1.0,1000,7134,1.0,NO,Average,6 Low Average,1000,1020,7138
4048400070,320000.0,2,1.0,1070,32633,1.0,NO,Good,6 Low Average,1070,1360,32156
808000070,206600.0,3,2.0,1390,13464,1.0,NO,Good,7 Average,1390,1720,12080
7374200030,387000.0,4,1.75,2500,7690,1.0,NO,Average,7 Average,1250,2040,8646
2757000030,855000.0,4,2.75,2270,10460,2.0,NO,Average,9 Better,2270,2610,10180
616000140,315000.0,3,1.0,1900,14400,1.0,NO,Good,7 Average,1300,1940,14400
9262800171,252000.0,4,1.5,1550,19800,1.0,NO,Good,7 Average,1050,1640,22654
6607000126,375000.0,4,1.75,2200,7475,1.0,NO,Very Good,7 Average,1100,1600,5766
5416510830,300000.0,4,2.5,1910,4862,2.0,NO,Average,7 Average,1910,2010,5091
325059171,900000.0,3,1.0,1330,77972,1.0,NO,Average,7 Average,1330,1340,17689
3211290370,463000.0,3,2.5,1640,29970,2.0,NO,Average,7 Average,1640,1580,28399
1072010350,380000.0,5,2.5,2760,11340,2.0,NO,Good,9 Better,2760,2470,11340
8856950070,329500.0,4,2.5,1820,7912,2.0,NO,Average,7 Average,1820,1820,8168
7855801090,795000.0,5,2.5,3040,9570,1.0,NO,Good,8 Good,1640,2920,8800
723099065,465000.0,3,2.0,1840,40438,2.0,NO,Average,7 Average,1840,1380,44049
6116500075,673000.0,4,2.5,2990,10400,2.0,NO,Average,9 Better,2990,2140,17449
424069250,785000.0,4,2.75,2440,69415,1.0,NO,Good,8 Good,1910,2770,24361
3291800710,338000.0,4,3.0,2090,7500,1.0,NO,Average,7 Average,1370,1810,7650
6838700060,280000.0,3,2.25,1430,7222,2.0,NO,Average,7 Average,1430,1430,7220
2231500030,530000.0,4,2.25,2180,10754,1.0,NO,Very Good,7 Average,1100,1810,6929
7683900200,380000.0,5,3.0,3450,9914,2.0,NO,Average,9 Better,3450,2860,9721
8155830060,297000.0,3,2.25,1450,7562,2.0,NO,Average,7 Average,1450,1650,7625
98020310,730000.0,4,2.5,3230,7331,2.0,NO,Average,10 Very Good,3230,3480,7447
9423400140,450000.0,3,1.75,1640,13500,1.0,NO,Average,7 Average,1110,1770,12600
1545804860,275000.0,3,3.0,1590,7750,1.0,NO,Average,7 Average,1060,1680,7500
7132300695,435000.0,3,1.5,1300,3348,1.5,NO,Average,7 Average,1300,1590,2577
1726059053,270000.0,2,1.5,1380,209959,1.0,NO,Poor,6 Low Average,1380,3130,19868
624111000,950000.0,3,3.0,4040,14338,2.0,NO,Average,10 Very Good,3030,3360,14142
808300310,389000.0,4,2.25,2130,5337,2.0,NO,Average,7 Average,2130,2300,6930
8563040160,560000.0,4,2.25,2550,7800,1.0,NO,Average,8 Good,1580,2420,8050
713500030,1350000.0,5,3.5,4800,14984,2.0,NO,Average,11 Excellent,3480,4050,19009
8651600160,799000.0,4,2.25,2510,11585,2.0,NO,Good,8 Good,2510,2450,9691
9517200030,365500.0,3,2.0,1410,9600,1.0,NO,Good,7 Average,1410,1410,9600
2460700700,252350.0,3,2.0,1650,7352,1.0,NO,Average,7 Average,1160,1710,7350
1223039290,403950.0,4,2.5,2120,13780,2.0,NO,Average,8 Good,2120,1880,12000
2890100060,385000.0,4,1.5,2040,10726,1.0,NO,Average,7 Average,1380,1610,10020
7972600860,345000.0,4,1.0,1550,7620,1.5,NO,Average,7 Average,1550,1450,7620
8857320070,490000.0,3,2.75,1980,3128,2.0,NO,Good,9 Better,1980,1950,2856
4047200695,330000.0,3,2.5,1600,26977,2.0,NO,Average,8 Good,1600,1790,27743
1653500070,927000.0,4,2.75,3300,12090,2.0,NO,Average,8 Good,3300,3180,12239
3649100320,330000.0,2,1.0,1220,10000,1.0,NO,Very Good,7 Average,1220,2000,9600
7375300160,530000.0,5,2.25,2720,8800,1.0,NO,Good,7 Average,1500,2110,8800
1604601375,378750.0,3,2.5,2160,3000,1.5,NO,Average,7 Average,1260,1060,3500
2473251090,269900.0,4,1.75,1530,8750,1.5,NO,Good,7 Average,1530,1390,8750
9126100861,557000.0,3,3.5,1710,2096,2.0,NO,Average,8 Good,1290,1630,1543
3420069065,360000.0,4,1.75,3730,16980,1.0,NO,Good,7 Average,2150,1880,16963
6021501685,352000.0,2,1.0,940,5000,1.0,NO,Good,7 Average,940,1560,4500
8856950240,322500.0,4,2.5,1820,6753,2.0,NO,Average,7 Average,1820,1820,7107
9385200055,650000.0,3,3.25,1510,2000,2.0,NO,Average,9 Better,1330,1510,1352
7821200390,450000.0,3,2.0,1290,1213,3.0,NO,Average,8 Good,1290,1290,3235
8078520310,278500.0,3,2.0,1570,5250,1.0,NO,Average,7 Average,1570,1570,5250
1565950030,364950.0,4,2.5,1930,6957,2.0,NO,Average,8 Good,1930,2090,6996
1560930070,840000.0,4,3.5,2840,40139,1.0,NO,Good,10 Very Good,2840,3180,36852
6700400140,268000.0,3,2.5,1550,8134,2.0,NO,Average,7 Average,1550,1550,8134
2422029094,517534.0,2,1.0,833,143947,1.0,NO,Average,5 Fair,833,1380,143947
1774220160,632925.0,3,2.5,2990,32239,2.0,NO,Good,8 Good,2990,2990,36497
1525200060,577500.0,3,2.5,2000,7251,2.0,NO,Average,9 Better,2000,2450,8118
1678400105,339000.0,4,1.5,2390,7480,1.5,NO,Average,7 Average,2390,2850,6867
3426059070,570000.0,3,1.75,2910,37461,1.0,NO,Good,7 Average,1530,2520,18295
824079032,563500.0,4,1.75,2085,174240,1.0,NO,Average,7 Average,1610,2690,174240
2697100140,423000.0,4,2.25,2200,9351,1.0,NO,Very Good,7 Average,1290,1910,8660
8678500060,1550000.0,5,4.25,6070,171626,2.0,NO,Average,12 Luxury,6070,4680,211267
625049299,482000.0,2,1.0,950,3960,1.0,NO,Average,7 Average,950,1320,4050
6073200075,625000.0,3,1.75,1600,9135,1.0,NO,Very Good,7 Average,1600,1580,9800
6388900710,538000.0,3,2.5,2250,11632,2.0,NO,Average,8 Good,2250,2360,11632
1442860160,380000.0,3,2.5,2280,10255,2.0,NO,Good,8 Good,2280,2310,10094
7942600310,375000.0,2,1.0,940,5120,1.0,NO,Average,7 Average,940,1300,5120
1545808560,245000.0,3,2.5,1530,8500,1.0,NO,Very Good,7 Average,1030,1850,8140
9808650060,1300000.0,3,2.0,2350,15021,1.0,NO,Good,8 Good,1770,3530,15715
3754700160,397000.0,4,2.0,1440,7680,1.0,NO,Average,7 Average,1200,1460,9660
305500140,365000.0,3,2.5,2200,4052,2.0,NO,Average,8 Good,2200,2310,5082
5468750060,328500.0,4,3.0,2290,8250,2.0,NO,Average,9 Better,2290,2290,8250
2944010240,988000.0,4,3.0,4040,19700,2.0,NO,Average,11 Excellent,4040,3930,21887
3454000060,1000000.0,4,2.5,2610,3277,1.5,NO,Very Good,8 Good,1920,1810,3277
8564950390,525000.0,4,2.5,2450,5280,2.0,NO,Average,8 Good,2450,2300,4674
2268400350,749000.0,4,2.5,1710,9627,1.0,NO,Average,9 Better,1440,2140,9131
7504101040,722500.0,5,2.5,4870,11800,2.0,NO,Average,10 Very Good,3470,3180,11398
9528102772,438000.0,2,2.0,1270,1372,3.0,NO,Average,8 Good,1270,1610,3090
284000223,578000.0,3,1.75,2120,10875,1.0,NO,Average,8 Good,1540,2460,11760
3353401710,227950.0,3,1.5,1670,8230,1.0,NO,Very Good,7 Average,1670,2077,4910
8159610030,196000.0,3,2.25,2070,11576,2.0,NO,Average,7 Average,2070,1890,7519
3179100435,641000.0,2,1.0,1420,5332,1.0,NO,Average,8 Good,1070,2400,5406
822079033,350000.0,3,1.5,1250,219978,1.0,NO,Good,6 Low Average,1250,1930,210394
8857600960,205000.0,3,1.0,940,7980,1.0,NO,Good,7 Average,940,1150,8050
1774000200,400000.0,3,1.75,1920,9102,1.0,NO,Average,7 Average,1920,1920,9760
2024069128,1030000.0,3,2.5,3545,9816,1.0,NO,Average,10 Very Good,2610,3630,7704
1049010390,505000.0,3,2.0,1260,5460,1.0,NO,Average,7 Average,1260,1510,5460
7905370390,475000.0,5,2.5,2340,7200,1.0,NO,Average,7 Average,1300,1930,7221
4140090240,520000.0,3,2.25,2590,9263,1.0,NO,Very Good,8 Good,1440,2580,9450
4055700030,1450000.0,3,4.5,3970,24920,2.0,NO,Average,10 Very Good,3260,2610,13838
3775300030,333500.0,3,1.75,1220,9732,1.0,NO,Average,7 Average,1220,1630,10007
2525300030,232000.0,3,1.0,1400,10403,1.0,NO,Good,6 Low Average,1400,1230,10209
1324059104,691100.0,3,2.75,2360,16117,1.0,NO,Good,8 Good,1710,2120,16117
2287000030,811000.0,3,1.75,1870,9897,1.0,NO,Good,8 Good,1870,1900,10005
7702010030,551000.0,3,2.5,2830,5802,2.0,NO,Average,9 Better,2830,2500,5788
1529200340,496500.0,3,2.5,2260,3640,2.0,NO,Average,8 Good,2260,2350,3710
2122039094,705000.0,3,3.0,1970,20978,2.0,YES,Good,9 Better,1770,2280,75396
1742800030,578000.0,4,2.5,3140,9225,1.0,NO,Very Good,9 Better,1770,2460,9600
1796360350,255000.0,3,1.75,1240,8659,1.0,NO,Very Good,7 Average,1240,1490,8223
6154500070,1050000.0,4,3.5,3450,7832,2.0,NO,Average,10 Very Good,3450,3220,8567
8944290160,230000.0,3,2.0,1510,3413,2.0,NO,Average,7 Average,1510,1570,3777
4166600473,359500.0,4,2.25,2390,11250,2.0,NO,Average,9 Better,2390,2480,11250
7282300125,330000.0,3,1.0,980,7000,1.0,NO,Average,6 Low Average,980,1220,7000
2419600075,465000.0,3,1.75,1480,6360,1.0,NO,Average,7 Average,1480,1480,6360
2621760350,325000.0,4,2.5,1850,7324,2.0,NO,Average,8 Good,1850,2100,7329
1723049270,340500.0,3,2.0,2270,28025,1.0,NO,Good,7 Average,1920,1770,14833
4123840310,342500.0,3,2.5,1810,5192,2.0,NO,Average,8 Good,1810,1810,6200
2172000075,290900.0,2,2.0,1610,17600,2.0,NO,Average,6 Low Average,1610,1310,12950
8651611170,868700.0,3,4.25,3840,6161,2.0,NO,Average,10 Very Good,3840,3230,7709
8820902200,1200000.0,4,2.75,4110,8400,2.0,NO,Average,9 Better,3130,2820,8400
8651610890,1150000.0,4,3.25,4190,10259,2.0,NO,Average,11 Excellent,3150,4300,11919
1853080570,859900.0,4,2.75,3390,6298,2.0,NO,Average,9 Better,3390,3390,7111
3629920030,520000.0,4,2.25,1890,3006,2.0,NO,Average,7 Average,1890,1580,3000
6844700810,438924.0,3,1.5,1050,4590,1.0,NO,Average,7 Average,850,1770,5400
66000070,315000.0,2,1.0,630,6550,1.0,NO,Average,5 Fair,630,1420,6550
6665800030,590000.0,4,2.75,2910,10650,1.0,NO,Average,8 Good,1780,2920,10988
2205700350,378500.0,4,1.75,1700,8640,1.0,NO,Average,7 Average,850,1620,9000
5466000030,328500.0,3,2.5,1950,8130,2.0,NO,Good,9 Better,1950,2350,7691
6189200125,849950.0,3,3.0,2990,9773,2.0,NO,Good,8 Good,2990,2230,11553
9169600135,525000.0,3,1.5,1350,6000,1.0,NO,Average,7 Average,900,1730,6012
2625069070,1390000.0,4,3.25,4860,181319,2.5,NO,Average,9 Better,4860,3850,181319
8732131090,295000.0,4,2.5,2160,7725,1.0,NO,Good,8 Good,1460,2060,8250
9286000240,1070000.0,6,3.5,4860,11793,2.0,NO,Average,11 Excellent,3860,3600,11793
1895000260,207950.0,2,2.0,890,5000,1.0,NO,Average,6 Low Average,890,1860,5000
8691370400,699900.0,4,2.75,2810,7302,2.0,NO,Average,9 Better,2810,2820,7302
5423010350,1280000.0,5,2.5,3400,9500,2.0,NO,Good,8 Good,3400,3080,11081
8562501040,452000.0,4,1.5,1580,7350,1.0,NO,Good,7 Average,960,1560,7350
2475200140,370000.0,3,2.0,1680,5036,1.0,NO,Good,7 Average,1680,1680,4921
7942100310,232000.0,3,1.75,1300,11230,1.0,NO,Very Good,7 Average,1300,1300,10794
3760000030,669950.0,5,2.5,2820,14062,2.0,NO,Good,7 Average,2380,1910,10392
1727500340,397500.0,3,2.0,1510,6710,1.0,NO,Average,7 Average,1070,1660,6600
9828702519,490000.0,2,2.5,1230,1391,2.0,NO,Average,8 Good,870,1240,1350
4432600075,725000.0,4,2.0,2110,4140,2.0,NO,Average,9 Better,1710,1440,4420
7806300030,299000.0,3,2.75,3080,19635,1.0,NO,Good,7 Average,1610,2424,12410
9274202270,625000.0,2,1.5,1490,5750,1.5,NO,Good,7 Average,1190,1590,4025
7852030960,437500.0,3,2.5,2120,4500,2.0,NO,Average,7 Average,2120,2530,4816
7852170140,650000.0,4,2.5,3180,5438,2.0,NO,Average,9 Better,3180,3030,5335
7518503335,475000.0,2,1.0,1490,3825,1.0,NO,Average,7 Average,860,1460,3825
5467900070,342000.0,3,2.0,1930,11947,1.0,NO,Good,8 Good,1930,2200,12825
1245002952,1200000.0,4,2.5,2770,7800,2.0,NO,Average,10 Very Good,2770,2720,10000
8906200070,280000.0,3,1.5,1670,11610,1.0,NO,Good,7 Average,1670,1930,10200
2769600560,529000.0,3,1.0,1210,3328,1.5,NO,Good,7 Average,1210,1640,3333
9238901420,442000.0,3,1.0,1190,5100,1.0,NO,Good,7 Average,1030,1690,5100
5113400431,615000.0,2,1.0,1540,6872,1.0,NO,Good,7 Average,820,1420,5538
3885805665,1490000.0,4,3.75,4030,10800,2.0,NO,Average,10 Very Good,4030,2160,7200
8121200810,585000.0,4,1.75,2430,7559,1.0,NO,Good,8 Good,1580,1980,8750
5126310400,480000.0,4,2.5,2600,7787,2.0,NO,Average,8 Good,2600,2830,7787
7322910030,1100000.0,5,3.5,4410,57063,2.0,NO,Good,9 Better,4410,2900,50529
2827100070,290000.0,4,1.0,1330,8184,1.5,NO,Average,7 Average,1330,1220,660
9276201895,615000.0,3,1.75,1900,5000,1.0,NO,Very Good,7 Average,950,1770,5000
4402700070,300000.0,2,1.0,1100,7680,1.0,NO,Good,7 Average,1100,1460,7680
1922059046,308000.0,3,1.0,1980,39150,1.5,NO,Average,6 Low Average,1580,1860,11811
925059288,750000.0,3,2.5,2400,7745,2.0,NO,Average,9 Better,2400,2080,8615
4386700135,2250000.0,4,2.25,4760,8036,2.5,NO,Very Good,9 Better,3390,2950,9323
1923069078,890000.0,4,3.25,3180,194278,2.0,NO,Average,10 Very Good,3180,2200,178160
1432400335,288000.0,3,1.0,1190,7560,1.0,NO,Very Good,6 Low Average,1190,1190,7560
1180003090,190000.0,2,1.0,630,6000,1.0,NO,Average,6 Low Average,630,1470,6840
726049331,515000.0,5,3.0,2530,5105,1.0,NO,Average,8 Good,1520,2290,4011
3340401555,235000.0,4,1.5,1690,11054,1.0,NO,Good,5 Fair,1690,1690,9040
7453000070,275000.0,2,1.0,940,5000,1.0,NO,Average,6 Low Average,940,940,5000
4348800030,727500.0,2,2.0,1240,9119,1.0,NO,Good,7 Average,1240,1380,9121
7202331420,650000.0,4,2.5,3040,6587,2.0,NO,Average,7 Average,3040,2740,6587
339500160,662000.0,3,1.75,2500,36947,1.0,NO,Average,9 Better,2500,2590,28837
1545807610,270500.0,3,2.5,1780,7848,1.0,NO,Average,7 Average,1320,1680,7848
1843200240,200000.0,2,1.5,1360,1898,2.0,NO,Average,7 Average,1360,1360,1898
4403600270,970000.0,4,3.25,4740,76230,2.0,NO,Average,10 Very Good,4740,3340,49206
1521069070,204000.0,3,1.0,1040,7405,1.0,NO,Good,6 Low Average,1040,1580,7405
2459500310,358000.0,3,2.25,1610,6655,2.0,NO,Good,7 Average,1610,1780,7529
6204420070,452000.0,4,1.75,1570,8268,1.0,NO,Average,7 Average,1570,1870,8190
5694500105,595000.0,2,2.0,1510,4000,1.0,NO,Good,7 Average,1010,1920,4000
5466410030,249000.0,3,2.0,1360,6082,1.0,NO,Average,7 Average,1360,1360,6987
9485740340,346900.0,4,2.5,1970,5106,2.0,NO,Average,8 Good,1970,2230,5109
622049114,2130000.0,3,2.5,5403,24069,2.0,YES,Good,12 Luxury,5403,3980,104374
2270000070,280000.0,4,2.5,1560,4350,2.0,NO,Average,7 Average,1560,1560,4350
1310900260,318888.0,4,1.75,2320,12000,1.0,NO,Good,8 Good,2270,2120,9880
224069094,530000.0,3,2.25,2120,40518,1.0,NO,Average,8 Good,2120,2480,13492
2944000240,910000.0,4,2.5,3350,29242,2.0,NO,Average,11 Excellent,3350,3920,24728
4139400710,782000.0,4,2.5,2380,9614,2.0,NO,Good,10 Very Good,2380,2560,9770
7899800860,259950.0,2,2.0,1070,649,2.0,NO,Average,9 Better,720,1070,928
5000500055,215000.0,2,1.0,1320,8865,1.0,NO,Good,6 Low Average,1320,1190,6490
4099500935,705000.0,3,1.75,2180,10221,1.0,NO,Good,7 Average,1140,2180,8535
1373800295,1450000.0,3,3.0,4380,6320,2.0,NO,Very Good,10 Very Good,3580,3080,7680
4025300135,451000.0,3,1.75,1790,9813,2.0,NO,Average,7 Average,1790,1520,10125
3294700310,261000.0,2,1.0,750,8125,1.0,NO,Good,6 Low Average,750,1340,8750
8718500075,396000.0,3,1.5,1300,8280,1.0,NO,Very Good,7 Average,1300,1570,8692
4309710240,725000.0,4,2.5,2990,29170,2.0,NO,Average,9 Better,2990,3715,29170
236400320,238000.0,4,1.0,1400,7242,1.5,NO,Average,7 Average,1400,1310,7314
4376700570,750000.0,6,1.75,2750,9563,2.0,NO,Good,8 Good,2750,2040,9563
8648100200,331500.0,4,2.5,2050,10271,2.0,NO,Average,7 Average,2050,2050,8103
3624079046,460000.0,4,3.0,2230,108900,1.0,NO,Average,7 Average,1410,1960,65340
1921069084,404950.0,4,2.25,2340,217014,1.0,NO,Good,8 Good,2340,2340,107898
6431500140,880000.0,3,2.5,2870,5163,2.0,NO,Average,9 Better,2870,1630,7995
2725069050,863000.0,4,2.5,4120,22370,2.0,NO,Average,10 Very Good,4120,3180,7257
5307100060,638700.0,3,1.75,2080,9162,1.0,NO,Average,7 Average,1370,1870,8944
7203102050,435000.0,3,2.5,1840,5680,2.0,NO,Average,7 Average,1840,1600,4697
561000075,260000.0,3,1.0,1180,5350,1.5,NO,Good,6 Low Average,1180,1490,5350
4045500710,405000.0,2,0.75,1160,15029,1.0,NO,Good,6 Low Average,870,1870,25346
5104510270,338900.0,4,2.5,1830,5612,2.0,NO,Average,7 Average,1830,1830,5998
98020350,720000.0,4,4.0,3200,7708,2.0,NO,Average,10 Very Good,3200,3480,7944
1714900060,442000.0,5,3.0,2560,5445,1.5,NO,Good,7 Average,1760,1080,5445
1189000030,650000.0,5,2.75,2550,5040,1.5,NO,Very Good,8 Good,2550,1590,3840
222069082,300000.0,2,1.0,1220,75794,1.0,NO,Good,7 Average,1220,2010,98010
1526069135,930000.0,4,4.0,6050,84942,2.5,NO,Average,9 Better,4150,2700,199504
1088650310,530000.0,4,2.5,2320,5493,2.0,NO,Average,8 Good,2320,2450,5471
8945200860,180000.0,3,1.0,1384,8960,1.0,NO,Good,6 Low Average,1384,1000,8470
7511800070,264000.0,3,1.5,1820,10608,1.0,NO,Good,7 Average,1820,1380,8976
3876300310,439000.0,4,2.25,2060,10070,2.0,NO,Average,7 Average,2060,2060,8155
5419800510,268500.0,4,1.75,1420,7500,1.0,NO,Good,7 Average,1080,1500,7260
192460060,330000.0,3,1.75,1510,15744,1.0,NO,Average,7 Average,1510,1470,15744
7942601895,640000.0,3,2.5,2160,4000,1.5,NO,Average,8 Good,1960,2160,5120
7504010570,900000.0,3,2.5,3180,12600,2.0,NO,Good,11 Excellent,3180,3030,12835
1442740140,370000.0,3,2.25,2110,13300,2.0,NO,Good,8 Good,2110,2470,14000
2525069041,505000.0,3,1.5,1830,217800,1.0,NO,Average,7 Average,1010,2450,165963
3620069036,265000.0,3,1.75,1820,32666,1.0,NO,Good,7 Average,1820,2050,43560
9542830350,296000.0,4,2.5,1780,3600,2.0,NO,Average,7 Average,1780,2020,3802
1123049053,360000.0,4,2.5,1840,9611,2.0,NO,Average,7 Average,1840,1830,8505
8018600765,240500.0,3,1.75,1460,10584,1.0,NO,Average,7 Average,990,1220,12012
662310400,515000.0,4,3.0,3590,8249,2.0,NO,Average,9 Better,3590,2860,7995
8651100140,1220000.0,4,2.25,3200,15367,2.0,NO,Good,9 Better,3200,3070,15263
8682250350,507000.0,2,1.75,1670,6460,1.0,NO,Average,8 Good,1670,2170,6254
3211230260,399950.0,4,2.0,2420,31465,1.0,NO,Average,9 Better,2420,2560,32186
4233400340,185000.0,3,1.75,1430,10816,2.0,NO,Average,7 Average,1430,1560,10816
7199350340,460000.0,3,1.75,1440,7070,1.0,NO,Average,7 Average,1440,1440,7210
3904901710,435500.0,3,2.25,1450,4789,2.0,NO,Average,7 Average,1450,1560,4490
240000058,469000.0,4,2.75,3550,13938,1.0,NO,Very Good,8 Good,2100,2050,9000
6865200444,531000.0,2,3.0,1270,1175,2.0,NO,Average,8 Good,1110,1290,1800
9498200046,443500.0,2,1.0,940,6804,1.0,NO,Average,7 Average,940,1150,6930
1796380960,223000.0,3,2.0,1670,6824,1.0,NO,Average,7 Average,1300,1660,7586
5631500868,590000.0,4,3.5,3100,15842,2.0,NO,Average,8 Good,2400,2200,19400
3905040800,533600.0,3,2.5,1930,5080,2.0,NO,Good,8 Good,1930,2190,5085
4379400260,695000.0,3,2.75,2540,4694,2.0,NO,Average,9 Better,2540,2600,6344
5115000160,242000.0,3,1.75,1280,7524,1.5,NO,Good,7 Average,1280,1500,7777
2826049234,425000.0,3,2.25,1820,8814,1.0,NO,Average,7 Average,1280,1810,7515
6600700030,525000.0,3,2.25,1490,9414,2.0,NO,Average,7 Average,1490,1290,10125
3904930240,485000.0,3,2.5,1880,5502,2.0,NO,Average,8 Good,1880,2040,5411
9407110700,175000.0,3,1.0,1250,9775,1.0,NO,Average,7 Average,1250,1390,9650
8078570390,260000.0,3,2.5,1920,7415,2.0,NO,Average,7 Average,1920,1930,7536
3010300240,577000.0,3,2.5,2060,5750,1.0,NO,Average,7 Average,1330,1920,5750
9500900135,200000.0,3,1.5,1210,10588,1.0,NO,Good,7 Average,1210,1408,10588
461001615,605000.0,2,1.75,1760,5000,1.0,NO,Good,7 Average,940,1530,5000
6411600069,325000.0,3,1.0,990,6750,1.0,NO,Good,6 Low Average,990,1440,6860
7812800565,289500.0,3,1.0,960,6400,1.0,NO,Good,6 Low Average,820,1200,6600
7548300731,559950.0,3,2.5,1660,1458,3.0,NO,Average,9 Better,1660,1660,1784
8925100390,1040000.0,3,1.75,1900,9375,1.0,NO,Good,8 Good,1330,2760,9375
7010700292,543500.0,3,2.25,1270,2790,1.0,NO,Average,7 Average,990,1920,4000
9485951170,480000.0,4,2.25,3250,34293,2.0,NO,Good,9 Better,3250,3110,35982
5437820310,218000.0,3,1.0,960,9633,1.0,NO,Very Good,6 Low Average,960,1080,8610
3204800370,426700.0,3,1.75,2080,7700,1.0,NO,Very Good,7 Average,1600,1680,7700
8832900550,650000.0,3,2.5,2690,11575,1.0,NO,Average,8 Good,2130,2390,11782
9550204515,542000.0,2,1.0,890,3060,1.0,NO,Average,7 Average,770,1760,4080
7199330390,415000.0,3,1.75,1070,8000,1.0,NO,Average,7 Average,1070,1200,7990
6131600060,214000.0,3,1.0,1200,8316,1.0,NO,Good,6 Low Average,1200,1200,8316
5379805460,245000.0,3,1.5,1360,8910,2.0,NO,Very Good,7 Average,1360,1220,8912
7212652180,314500.0,3,2.0,2050,13303,1.0,NO,Average,8 Good,2050,2180,11590
6379500640,1120000.0,3,1.5,3000,5750,2.0,NO,Very Good,9 Better,2000,1820,5750
4315700060,378000.0,2,2.0,1300,3850,1.0,NO,Average,7 Average,800,950,5500
3329500060,305000.0,4,2.5,2250,9091,1.0,NO,Average,7 Average,1340,1540,7802
4140090320,595000.0,5,2.75,3740,6750,1.0,NO,Good,8 Good,1980,2620,7920
9385200045,729500.0,3,2.5,1660,1091,3.0,NO,Average,9 Better,1530,1510,1352
7852180340,430000.0,3,2.5,2360,6699,2.0,NO,Average,7 Average,2360,2360,4744
1545804340,240000.0,3,1.75,1760,6500,1.0,NO,Average,7 Average,1150,1760,8125
2490200320,545000.0,3,1.75,1680,6200,1.5,NO,Average,7 Average,1680,1680,5100
2218000335,530000.0,3,1.75,1320,2500,1.0,NO,Average,7 Average,870,1580,2750
922049078,157000.0,1,1.0,870,26326,1.0,NO,Average,6 Low Average,870,1250,10608
2586800270,425000.0,4,1.0,1260,7645,1.5,NO,Average,6 Low Average,1260,1170,7649
4338800370,220000.0,3,1.0,1000,6020,1.0,NO,Average,6 Low Average,1000,1300,8640
7214700350,521000.0,4,1.75,2020,36400,1.0,NO,Good,8 Good,1550,2520,38255
7849202231,337000.0,3,2.5,1470,3976,2.0,NO,Average,7 Average,1470,1490,4400
5196410260,1000000.0,3,2.5,3180,10492,2.0,NO,Average,10 Very Good,3180,3000,9812
3760500116,3070000.0,3,2.5,3930,55867,1.0,YES,Good,8 Good,2330,2730,26324
2985800030,495000.0,3,1.0,990,6000,1.0,NO,Average,6 Low Average,990,1250,6000
259900160,748000.0,4,3.5,2770,3330,2.0,NO,Average,8 Good,1970,2180,3380
708000030,888000.0,3,1.5,1250,8710,1.0,NO,Good,7 Average,1250,1750,9185
192460310,269900.0,3,1.75,1140,22267,1.0,NO,Average,7 Average,1140,1150,15625
9412200260,496500.0,4,2.5,2250,14440,1.0,NO,Average,7 Average,1550,2090,11400
1062100116,475000.0,3,2.5,1640,5097,2.0,NO,Average,7 Average,1640,1880,6000
6798100662,312000.0,3,1.5,1255,1374,3.0,NO,Average,7 Average,1255,1307,1232
1775920350,323000.0,3,1.0,1290,12231,1.0,NO,Average,7 Average,1290,1390,11632
2525500260,331000.0,3,1.75,1300,9079,1.0,NO,Average,7 Average,1300,1890,7369
6145600041,306000.0,3,1.5,1220,1086,3.0,NO,Average,8 Good,1220,1220,1422
3300701615,655000.0,4,2.5,2630,4000,3.0,NO,Average,8 Good,2630,1640,4000
5151600340,290000.0,3,1.5,1950,15954,1.0,NO,Good,8 Good,1950,1940,12667
7613700521,1250000.0,4,3.25,3160,5000,2.0,NO,Very Good,9 Better,2360,2220,4000
